N/M,exp1-mean,exp1-std,exp2-mean,exp2-std,exp3-mean,exp3-std,exp4-mean,exp4-std,exp5-mean,exp5-std,exp6-mean,exp6-std,exp7-mean,exp7-std,exp8-mean,exp8-std
0.05,1.875e-05,4.8007160924178805e-05
,2.3750000000000005e-05,5.781165539923589e-05
,9.375000000000002e-05,0.00010364452469860626
,1.0914721972297871e-05,3.626759674903977e-05
,1.288273117453499e-05,4.2908913145004127e-05
,3.779008983057153e-05,5.811614121742849e-05
,6.498673914091458e-05,8.299434683998501e-05
,1.2183499534474005e-05,3.7350993057561225e-05
0.07,0.00015714285714285716,0.000125076507198839
,0.00015267857142857143,0.00011661616679149961
,0.0006892857142857143,0.00020942401573684652
,9.866333848933227e-05,8.266817015227653e-05
,0.00010807488531748527,0.00011101495278474341
,0.00032950944146335715,0.00017159435051829143
,0.00044663044151022145,0.00020224462057335987
,0.0001195016929875266,8.982661836921764e-05
0.09,0.0006854166666666666,0.00021373889943019178
,0.0006951388888888889,0.00023146886539694307
,0.003011111111111111,0.00041753612987750695
,0.000440016509906858,0.00015240113408234097
,0.0006340555350672473,0.00023562369932886082
,0.001400247972959069,0.0002877931722324237
,0.0018744388611699194,0.00037326381318775236
,0.0005134903989696791,0.0001653488756408441
0.11,0.002143181818181818,0.00031007113953131454
,0.00220625,0.0003493329497972523
,0.008891477272727273,0.0006581348375215402
,0.0015018822653117812,0.0002955410828597145
,0.002006121847303636,0.0003912717164697719
,0.004196401932576654,0.00048230008038457775
,0.005821001859312702,0.0005017122189556023
,0.0017289971899983466,0.00028535076718937347
0.13,0.005218749999999999,0.0005165249565076854
,0.005033653846153846,0.00048357355198306163
,0.02055673076923077,0.0010164416664239044
,0.003696672902384185,0.00034135987190320194
,0.004881645509744087,0.0005396943481782659
,0.010104013527758677,0.0007387927996933275
,0.013493073309337893,0.0008145997138263751
,0.00422277763038347,0.0003825855781526618
0.15,0.010800833333333336,0.0007466494603672239
,0.01010875,0.0006016440150399018
,0.03963166666666667,0.0012234928370130423
,0.0077141683827915905,0.0005309112683345447
,0.009818241113215647,0.0007107096786170869
,0.02005768786250389,0.0008476992040936837
,0.026633246118696524,0.0009345301513570868
,0.00894779568015005,0.0005818490218457155
0.17,0.019222794117647057,0.0007794467944403402
,0.01764448529411765,0.0008478750248369239
,0.06758713235294117,0.0016985425817543907
,0.014259622255082047,0.0007101248806357784
,0.01754810761743371,0.0007953144566359696
,0.03548372572507814,0.0009915030958078787
,0.04627275646084865,0.0013159507595212076
,0.016151299502165314,0.0007208181346051054
0.19,0.031336842105263156,0.0010716368185696716
,0.0280171052631579,0.000837209245845768
,0.10429046052631578,0.0016169645711462282
,0.02376801694381542,0.0009185003431103205
,0.028589743366924672,0.0009721231837511056
,0.05681994250448921,0.0014413411341749507
,0.07263440287941664,0.0014859939519958737
,0.02671732331161095,0.0008911138045788553
0.21,0.04833660714285715,0.0013137505852323767
,0.04107261904761906,0.0010116326664987832
,0.1504708333333333,0.001900112349733558
,0.03691602408381111,0.0010793846013632173
,0.04271412643895998,0.0011349783491995192
,0.08428091141222861,0.0014417448957221835
,0.10743592263511655,0.0016648290825404559
,0.04130374563199033,0.001090649112328761
0.23,0.0703366847826087,0.001260458932149757
,0.056734239130434766,0.001131508034624439
,0.2028866847826087,0.002069709984061492
,0.05364208193013421,0.001172118316478531
,0.05995813120259618,0.0012163329213616492
,0.11801735629437368,0.0018322255998622823
,0.14842107107569957,0.0021038865586428595
,0.059958234160695574,0.0012573507947452756
0.25,0.09844,0.0015273015419359722
,0.07467399999999999,0.0012018055167122511
,0.26129575000000005,0.002002642176600703
,0.0745504771378876,0.001415807252379021
,0.08082625797564007,0.0014069905243214963
,0.1577194652661871,0.0019350556281171236
,0.19565688919596,0.001976824009297172
,0.08290878003388245,0.0016690759572762215
