N/M,exp1-mean,exp1-std,exp2-mean,exp2-std,exp3-mean,exp3-std,exp4-mean,exp4-std,exp5-mean,exp5-std,exp6-mean,exp6-std,exp7-mean,exp7-std,exp8-mean,exp8-std
0.05,0.00022250000000000001,0.0001596676235183577
,0.00025375,0.00019320892189544458
,0.0008487500000000001,0.00035676278883874644
,0.0002176521805222537,0.00017365622225646617
,0.000235940851546034,0.00018261601956538038
,0.0004482284982700444,0.0001998524637688485
,0.0005587463145586679,0.00025756093102626226
,0.00025377053647067556,0.00018750832935723443
0.07,0.0007767857142857144,0.00027879455349992847
,0.0007392857142857142,0.00024421887138969655
,0.0026750000000000003,0.0005132057112316818
,0.0007208297214879072,0.00022290094491625445
,0.0008274618137222897,0.0002740028786321705
,0.0015051442719841393,0.0003643248246975398
,0.0020145270358266697,0.0004072615024703873
,0.0007670560083875733,0.00025634516054706723
0.09,0.0018402777777777773,0.0003347049327023858
,0.0018701388888888886,0.00034278484032882676
,0.00643611111111111,0.0007022395831187284
,0.0017608387715096314,0.00033542893293601753
,0.0020281037356426113,0.000387165592811143
,0.0036154163520689107,0.00048037589311382303
,0.00465266890146666,0.0005919344204026377
,0.001918078206923673,0.0003263593645159173
0.11,0.003840340909090909,0.0004617395887625172
,0.0037232954545454544,0.00043244982212624946
,0.012584090909090911,0.0008473143644665802
,0.0035915314862210324,0.0004648654865235952
,0.004032125162715814,0.0004957930354704512
,0.007179587222368392,0.0006401604988660528
,0.008959217224485817,0.0007579011785105478
,0.003851468274820725,0.00048037207980861145
0.13,0.006715384615384616,0.0006272105876830964
,0.006441826923076922,0.0005674500717681724
,0.021318269230769227,0.0010779137785116794
,0.006177927497252862,0.000535898211587088
,0.0069825373018770455,0.0005807690981138138
,0.012476882954000412,0.0007802228217208554
,0.015629463705382787,0.0008366868619295709
,0.006840724422087044,0.0006145289812018651
0.15,0.010797083333333336,0.0006697754339660754
,0.010044166666666667,0.000551098020117817
,0.03299875000000001,0.001310632997511762
,0.010051130376190735,0.0007698938345435631
,0.01107292656400573,0.0006967710364923216
,0.01971105022349322,0.0009678668098955349
,0.024294629036307525,0.001021381219189877
,0.010928003136171184,0.0007502268786203519
0.17,0.016002205882352943,0.0007225292734817477
,0.014732720588235295,0.0007412963656236629
,0.04781102941176471,0.0013800279650268159
,0.015057299269051576,0.0007611746567755734
,0.016370820920206596,0.0007879274458914235
,0.029140207618475494,0.0010395930622799506
,0.035648134875146766,0.0012268331203432188
,0.016412693051545923,0.0008022371655447123
0.19,0.02285559210526316,0.0010369065464712615
,0.02061085526315789,0.000822924220075904
,0.06586973684210526,0.0014706068079729903
,0.021340539489890977,0.000864800158398485
,0.022771281652887526,0.0010080022480098176
,0.04064442168659617,0.001123121441350775
,0.04939654334034526,0.0012513738527203952
,0.02329979543230416,0.0009272115287088181
0.21,0.03144166666666667,0.0010495983736800213
,0.027351190476190473,0.0008527707608270477
,0.08678303571428574,0.0015278968561870452
,0.02908066384485432,0.0009450677049396474
,0.030678224062403826,0.001004692213239797
,0.05426752903089151,0.001251864460664706
,0.06641052596539158,0.0015236008142240508
,0.0319080777302334,0.0008893740375954501
0.23,0.04110652173913043,0.0011232532122491248
,0.035211141304347826,0.0008237493294815854
,0.11038940217391305,0.0015317173585609758
,0.038242348110073224,0.0009870915438110232
,0.039987594064388635,0.0010666266290503658
,0.07048588473794261,0.001415465407723036
,0.08489166550410593,0.0014289960607400348
,0.04168609145129463,0.0011933300724003117
0.25,0.053293,0.0011992918743992222
,0.04396325000000001,0.0008923876329824389
,0.13683425,0.0017215786904756923
,0.04896607170772833,0.0012174101367926331
,0.05039647028381007,0.001338928271133853
,0.08843758616738347,0.0015552764321457558
,0.1061391926800402,0.001688245639758641
,0.053240733842852814,0.001138929509328555
